Attrition,EmployeeNumber,Age,Gender,MaritalStatus,Department,JobRole,MonthlyIncome,OverTime,EducationField,BusinessTravel,DistanceFromHome,JobLevel,JobInvolvement,JobSatisfaction,PerformanceRating,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,TotalWorkingYears,NumCompaniesWorked,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1,752,42,Male,Divorced,Research & Development,Research Scientist,2759,Yes,Medical,Travel_Frequently,19,1,4,3,3,12,0,2,7,6,2,2,2,2
0,754,43,Male,Married,Sales,Sales Executive,6804,No,Life Sciences,Travel_Frequently,15,2,2,4,3,18,1,5,7,3,2,2,2,2
0,757,34,Female,Single,Research & Development,Healthcare Representative,6142,No,Medical,Travel_Rarely,8,2,3,3,3,11,0,2,10,3,5,1,4,3
0,758,23,Male,Married,Research & Development,Laboratory Technician,2500,No,Medical,Travel_Rarely,9,1,3,1,3,14,1,2,5,1,4,3,0,2
0,760,39,Female,Married,Human Resources,Human Resources,6389,No,Human Resources,Travel_Rarely,3,2,4,2,3,15,1,3,12,9,8,3,3,6
0,762,56,Male,Married,Research & Development,Healthcare Representative,11103,No,Medical,Travel_Rarely,9,4,3,4,3,11,0,1,30,7,10,7,1,1
0,763,40,Female,Single,Research & Development,Research Scientist,2342,Yes,Medical,Travel_Rarely,2,1,2,4,4,20,0,2,5,0,4,2,2,3
0,764,27,Female,Single,Research & Development,Healthcare Representative,6811,No,Medical,Travel_Rarely,7,2,2,1,3,19,0,2,9,8,7,6,0,7
0,766,29,Male,Divorced,Sales,Sales Representative,2297,No,Marketing,Travel_Rarely,10,1,3,2,3,14,2,2,2,1,2,2,2,2
0,769,53,Male,Single,Research & Development,Laboratory Technician,2450,No,Life Sciences,Travel_Rarely,6,2,3,4,3,17,0,4,19,2,2,2,2,2
0,771,35,Female,Divorced,Research & Development,Healthcare Representative,5093,No,Life Sciences,Non-Travel,2,2,3,1,3,11,1,2,16,2,1,0,0,0
0,772,32,Male,Married,Research & Development,Laboratory Technician,5309,No,Life Sciences,Travel_Frequently,24,2,3,4,3,15,2,2,10,1,10,8,4,7
0,773,38,Male,Married,Research & Development,Research Scientist,3057,Yes,Medical,Travel_Rarely,2,1,3,3,3,13,1,0,6,6,1,0,0,1
0,775,34,Female,Divorced,Research & Development,Manufacturing Director,5121,No,Life Sciences,Travel_Rarely,8,2,3,1,3,14,1,3,7,3,0,0,0,0
0,776,52,Male,Married,Sales,Manager,16856,No,Marketing,Travel_Rarely,3,4,2,1,3,11,0,3,34,1,34,6,1,16
1,780,33,Male,Single,Research & Development,Research Scientist,2686,Yes,Other,Travel_Rarely,1,1,3,4,3,13,0,2,10,1,10,9,7,8
0,781,25,Female,Single,Sales,Sales Executive,6180,No,Medical,Travel_Rarely,26,2,3,4,4,23,0,5,6,1,6,5,1,4
0,783,45,Male,Single,Sales,Sales Representative,6632,No,Technical Degree,Travel_Rarely,2,2,1,3,3,13,0,3,9,0,8,7,3,1
0,784,23,Male,Single,Research & Development,Research Scientist,3505,No,Medical,Travel_Rarely,10,1,4,3,3,18,0,3,2,1,2,2,0,2
1,785,47,Female,Single,Sales,Sales Executive,6397,Yes,Life Sciences,Travel_Frequently,27,2,4,3,3,12,0,2,8,4,5,4,1,3
0,786,34,Male,Single,Sales,Sales Executive,6274,No,Other,Travel_Rarely,2,2,3,4,4,22,0,5,6,1,6,5,1,4
1,787,55,Male,Married,Research & Development,Manager,19859,Yes,Medical,Travel_Rarely,2,5,3,1,3,13,1,2,24,5,5,2,1,4
0,789,36,Male,Single,Sales,Sales Executive,7587,No,Life Sciences,Non-Travel,8,3,2,1,3,15,0,1,10,1,10,7,0,9
0,791,52,Male,Married,Research & Development,Research Scientist,4258,No,Medical,Non-Travel,19,1,3,4,3,18,1,3,5,0,4,3,1,2
0,792,26,Female,Divorced,Research & Development,Laboratory Technician,4364,No,Life Sciences,Travel_Frequently,1,1,1,4,3,14,1,2,5,3,2,2,2,0
0,793,29,Female,Married,Research & Development,Healthcare Representative,4335,No,Medical,Travel_Rarely,27,2,3,3,3,12,1,3,11,4,8,7,1,1
1,796,26,Male,Single,Sales,Sales Executive,5326,No,Technical Degree,Travel_Rarely,8,2,2,1,3,17,0,2,6,6,4,3,1,2
0,797,34,Female,Single,Research & Development,Research Scientist,3280,No,Life Sciences,Travel_Rarely,1,1,4,4,3,16,0,2,10,2,4,2,1,3
0,799,54,Female,Divorced,Research & Development,Manufacturing Director,5485,Yes,Medical,Travel_Rarely,19,2,3,1,3,11,2,4,9,9,5,3,1,4
0,800,27,Male,Married,Sales,Sales Executive,4342,No,Marketing,Travel_Frequently,8,2,3,4,3,19,1,3,5,0,4,2,1,1
0,802,37,Female,Divorced,Research & Development,Research Scientist,2782,Yes,Life Sciences,Travel_Rarely,10,1,3,1,3,13,2,3,6,0,5,3,4,3
0,803,38,Female,Single,Research & Development,Manufacturing Director,5980,Yes,Life Sciences,Travel_Frequently,2,2,4,1,3,12,0,2,17,6,15,7,4,12
0,804,34,Female,Single,Research & Development,Research Scientist,4381,No,Medical,Travel_Rarely,2,1,2,1,3,11,0,3,6,1,6,5,1,3
0,805,35,Female,Married,Sales,Sales Representative,2572,No,Life Sciences,Travel_Rarely,8,1,3,4,3,16,1,1,3,1,3,2,0,2
0,806,30,Male,Married,Research & Development,Laboratory Technician,3833,No,Life Sciences,Travel_Rarely,1,1,1,3,4,21,2,2,7,3,2,2,0,2
0,807,40,Female,Married,Research & Development,Healthcare Representative,4244,No,Medical,Travel_Frequently,2,2,4,2,4,24,1,2,8,1,8,7,3,7
0,808,34,Female,Married,Sales,Sales Executive,6500,No,Life Sciences,Travel_Rarely,8,2,3,1,3,17,1,1,6,5,3,2,1,2
0,809,42,Male,Divorced,Research & Development,Manager,18430,No,Life Sciences,Travel_Frequently,8,5,3,4,3,13,1,4,24,1,24,7,14,9
1,811,23,Male,Married,Research & Development,Laboratory Technician,1601,Yes,Life Sciences,Travel_Rarely,6,1,4,1,4,21,2,2,1,1,0,0,0,0
0,812,24,Male,Divorced,Research & Development,Laboratory Technician,2694,No,Life Sciences,Non-Travel,9,1,2,2,3,11,3,4,1,1,1,0,0,0
0,813,52,Female,Married,Research & Development,Laboratory Technician,3149,No,Life Sciences,Travel_Rarely,11,2,3,3,4,20,1,3,9,8,5,2,1,4
0,815,50,Male,Married,Research & Development,Research Director,17639,No,Medical,Travel_Rarely,2,4,3,3,3,16,0,3,30,5,4,3,0,3
1,816,29,Female,Married,Research & Development,Laboratory Technician,2319,Yes,Life Sciences,Travel_Rarely,1,1,2,1,3,11,1,1,1,1,1,0,0,0
0,817,33,Male,Married,Research & Development,Research Director,11691,No,Medical,Travel_Rarely,7,3,3,3,3,11,0,3,14,0,13,9,3,7
1,819,33,Female,Single,Sales,Sales Executive,5324,No,Marketing,Travel_Rarely,16,2,3,1,3,15,0,3,6,5,3,2,0,2
0,820,47,Female,Married,Research & Development,Manager,16752,Yes,Other,Travel_Rarely,2,4,3,4,3,11,1,3,26,1,26,14,3,0
0,823,36,Female,Married,Research & Development,Manufacturing Director,5228,No,Other,Travel_Rarely,1,2,3,2,3,15,1,2,10,0,9,7,0,5
0,824,29,Male,Married,Research & Development,Research Scientist,2700,No,Life Sciences,Travel_Rarely,23,1,4,3,4,24,1,3,10,1,10,7,0,7
1,825,58,Male,Single,Research & Development,Research Director,19246,Yes,Life Sciences,Travel_Rarely,2,5,3,2,3,12,0,2,40,7,31,15,13,8
0,826,35,Female,Single,Research & Development,Research Scientist,2506,No,Life Sciences,Travel_Rarely,1,1,4,3,3,13,0,0,7,3,2,2,2,2
0,827,42,Female,Married,Research & Development,Manufacturing Director,6062,Yes,Life Sciences,Travel_Rarely,1,2,2,4,3,13,1,4,8,9,4,3,0,2
1,828,28,Male,Single,Research & Development,Research Scientist,4382,No,Medical,Travel_Rarely,2,1,3,3,3,17,0,3,5,6,2,2,2,1
0,829,36,Male,Married,Human Resources,Human Resources,2143,No,Human Resources,Travel_Rarely,13,1,3,2,3,13,1,2,8,4,5,2,0,4
0,830,32,Female,Married,Research & Development,Manufacturing Director,6162,No,Life Sciences,Travel_Rarely,4,2,2,3,3,12,1,3,14,1,14,13,6,8
0,832,40,Male,Single,Research & Development,Laboratory Technician,5094,No,Medical,Travel_Frequently,16,2,2,3,3,14,0,6,10,6,1,0,0,0
0,833,30,Female,Single,Research & Development,Manufacturing Director,6877,Yes,Medical,Travel_Rarely,2,2,2,4,4,24,0,4,12,5,0,0,0,0
0,834,45,Female,Single,Research & Development,Research Scientist,2274,No,Life Sciences,Travel_Rarely,2,1,2,3,3,14,0,3,1,1,1,0,0,0
0,836,42,Male,Married,Research & Development,Manufacturing Director,4434,No,Life Sciences,Travel_Rarely,29,2,3,2,3,13,1,3,10,1,9,8,7,8
0,837,38,Male,Divorced,Research & Development,Healthcare Representative,6288,No,Life Sciences,Travel_Frequently,12,2,2,1,3,15,1,3,13,2,4,3,1,2
0,838,34,Female,Single,Research & Development,Research Scientist,2553,No,Life Sciences,Travel_Frequently,16,1,2,4,3,16,0,3,6,1,5,2,1,3
1,840,49,Female,Married,Sales,Sales Executive,7654,No,Marketing,Travel_Rarely,11,3,3,4,3,18,2,3,9,1,9,8,7,7
1,842,55,Male,Single,Sales,Sales Executive,5160,No,Medical,Travel_Rarely,2,2,3,4,3,16,0,3,12,4,9,7,7,3
0,843,43,Male,Married,Research & Development,Research Director,17159,No,Life Sciences,Travel_Rarely,14,4,3,1,4,24,1,3,22,6,4,1,1,0
0,844,27,Male,Divorced,Research & Development,Research Director,12808,Yes,Technical Degree,Travel_Rarely,5,3,2,4,3,16,1,3,9,1,9,8,0,8
0,845,35,Male,Single,Research & Development,Manufacturing Director,10221,No,Other,Travel_Rarely,7,3,3,3,4,21,0,3,17,3,8,5,1,6
0,846,28,Female,Married,Sales,Sales Executive,4779,Yes,Marketing,Travel_Rarely,2,2,3,2,4,20,0,2,8,1,8,7,7,5
0,847,34,Male,Married,Human Resources,Human Resources,3737,No,Human Resources,Travel_Rarely,3,1,3,4,3,19,1,1,4,0,3,2,0,2
1,848,26,Female,Married,Research & Development,Research Scientist,2366,Yes,Medical,Travel_Frequently,5,1,2,3,3,14,1,2,8,1,8,7,1,7
0,850,27,Male,Married,Research & Development,Research Scientist,1706,No,Medical,Non-Travel,3,1,3,4,3,11,3,6,0,1,0,0,0,0
0,851,51,Female,Married,Sales,Manager,16307,No,Marketing,Travel_Rarely,26,4,3,3,3,14,1,2,29,2,20,6,4,17
0,852,44,Male,Single,Research & Development,Healthcare Representative,5933,No,Medical,Travel_Rarely,4,2,3,2,3,12,0,2,10,9,5,2,2,3
0,854,25,Male,Single,Research & Development,Research Scientist,3424,No,Medical,Travel_Rarely,2,1,4,1,3,13,0,3,6,7,4,3,0,1
0,855,33,Male,Divorced,Sales,Sales Executive,4037,No,Medical,Travel_Rarely,1,2,4,1,4,22,1,5,9,1,9,8,0,8
0,856,35,Female,Single,Research & Development,Research Scientist,2559,No,Medical,Travel_Rarely,27,1,2,1,3,11,0,3,6,1,6,5,1,1
0,857,36,Male,Married,Sales,Sales Executive,6201,Yes,Life Sciences,Travel_Rarely,1,2,3,4,3,14,1,1,18,1,18,14,4,11
0,859,32,Male,Divorced,Sales,Sales Executive,4403,No,Life Sciences,Travel_Rarely,13,2,3,4,3,11,1,3,8,2,5,2,0,3
0,861,30,Male,Divorced,Research & Development,Research Scientist,3761,No,Life Sciences,Travel_Frequently,5,1,2,4,3,12,1,3,10,9,5,4,0,3
0,862,53,Female,Married,Sales,Sales Executive,10934,Yes,Marketing,Travel_Rarely,7,3,2,4,3,18,1,3,35,7,5,2,0,4
0,864,45,Male,Divorced,Sales,Sales Executive,10761,Yes,Marketing,Travel_Rarely,9,3,3,1,3,12,1,2,18,4,5,4,0,2
0,865,32,Female,Married,Research & Development,Research Scientist,5175,No,Medical,Travel_Rarely,8,2,4,3,3,12,1,3,9,5,5,3,1,3
0,867,52,Female,Married,Research & Development,Manufacturing Director,13826,No,Medical,Travel_Frequently,25,4,2,4,4,22,0,3,31,3,9,8,0,0
0,868,37,Male,Divorced,Sales,Sales Executive,6334,No,Marketing,Travel_Rarely,16,2,2,3,3,19,2,2,9,4,1,0,0,0
0,869,28,Male,Divorced,Human Resources,Human Resources,4936,No,Medical,Travel_Rarely,8,1,2,4,3,13,1,6,6,1,5,1,0,4
0,872,22,Male,Married,Research & Development,Manufacturing Director,4775,No,Life Sciences,Travel_Rarely,1,2,2,4,4,22,2,2,4,6,2,2,2,2
0,874,44,Male,Married,Research & Development,Laboratory Technician,2818,Yes,Life Sciences,Travel_Rarely,8,1,4,4,4,24,1,2,10,2,3,2,0,2
0,875,42,Male,Single,Research & Development,Research Scientist,2515,Yes,Medical,Travel_Frequently,2,1,3,4,3,14,0,2,8,5,2,1,2,2
0,878,36,Male,Married,Human Resources,Human Resources,2342,No,Life Sciences,Travel_Rarely,8,1,2,1,4,21,0,3,6,0,5,4,0,3
0,879,25,Male,Married,Sales,Sales Executive,4194,Yes,Other,Travel_Rarely,3,2,3,1,3,18,0,3,5,1,5,3,0,3
0,880,35,Female,Married,Research & Development,Manufacturing Director,10685,Yes,Life Sciences,Travel_Rarely,9,3,2,3,4,20,1,2,17,1,17,14,5,15
1,881,35,Female,Divorced,Research & Development,Research Scientist,2022,Yes,Life Sciences,Travel_Frequently,25,1,3,2,3,19,1,3,10,1,10,2,7,8
0,882,32,Male,Divorced,Research & Development,Laboratory Technician,2314,No,Life Sciences,Non-Travel,1,1,3,4,3,12,1,2,4,0,3,0,0,2
0,885,25,Male,Married,Sales,Sales Executive,4256,No,Marketing,Travel_Rarely,4,2,2,1,3,12,0,1,5,1,5,2,0,3
0,887,49,Female,Married,Research & Development,Research Scientist,3580,No,Technical Degree,Travel_Rarely,1,1,3,1,3,16,1,2,7,2,4,2,0,2
0,888,24,Male,Married,Research & Development,Laboratory Technician,3162,No,Life Sciences,Non-Travel,4,1,2,4,3,17,0,2,6,0,5,2,3,4
0,889,32,Male,Married,Sales,Sales Executive,6524,No,Life Sciences,Travel_Frequently,5,2,3,2,3,14,1,3,10,1,10,8,5,3
0,893,38,Male,Married,Sales,Sales Representative,2899,No,Marketing,Travel_Rarely,9,1,2,2,3,19,1,3,3,0,2,2,1,2
0,894,42,Female,Married,Research & Development,Laboratory Technician,5231,Yes,Life Sciences,Travel_Rarely,3,2,4,4,3,13,1,1,17,2,5,3,1,3
0,895,31,Male,Married,Research & Development,Research Scientist,2356,Yes,Life Sciences,Travel_Rarely,11,1,3,4,3,19,1,2,8,3,6,4,0,2
1,896,29,Female,Divorced,Sales,Sales Representative,2800,Yes,Medical,Travel_Rarely,1,1,2,3,3,19,3,3,5,6,3,2,0,2
0,897,53,Male,Married,Sales,Sales Executive,11836,No,Marketing,Travel_Rarely,8,4,3,4,3,14,1,3,28,5,2,0,2,2
0,899,35,Male,Married,Research & Development,Manufacturing Director,10903,No,Technical Degree,Travel_Rarely,25,3,2,2,3,16,0,2,16,3,13,10,4,8
0,900,37,Female,Married,Sales,Sales Representative,2973,No,Medical,Travel_Frequently,21,1,3,4,3,15,1,3,10,5,5,4,0,0
0,901,53,Female,Single,Research & Development,Research Director,14275,No,Life Sciences,Travel_Rarely,23,4,3,4,3,18,0,0,33,6,12,9,3,8
0,902,43,Female,Married,Research & Development,Healthcare Representative,5562,No,Life Sciences,Travel_Frequently,1,2,3,4,3,13,1,2,12,4,5,2,2,2
0,903,47,Female,Married,Sales,Sales Executive,4537,Yes,Marketing,Travel_Rarely,2,2,3,4,4,22,1,2,8,0,7,6,7,7
0,904,37,Male,Single,Sales,Sales Executive,7642,Yes,Medical,Non-Travel,19,3,3,2,3,13,0,2,10,1,10,0,0,9
0,905,50,Male,Divorced,Research & Development,Manager,17924,No,Life Sciences,Non-Travel,2,4,3,1,3,11,1,3,31,1,31,6,14,7
0,909,39,Female,Married,Human Resources,Human Resources,5204,No,Life Sciences,Travel_Rarely,2,2,2,4,3,11,2,2,13,8,5,4,0,4
0,910,33,Male,Divorced,Human Resources,Human Resources,2277,Yes,Human Resources,Travel_Rarely,3,1,3,2,3,11,1,4,7,3,4,3,0,3
1,911,32,Male,Single,Research & Development,Laboratory Technician,2795,Yes,Life Sciences,Travel_Rarely,25,1,3,4,4,24,0,2,1,1,1,0,0,1
0,912,29,Female,Divorced,Research & Development,Laboratory Technician,2532,No,Medical,Travel_Rarely,7,1,2,4,3,14,3,5,8,6,4,3,0,3
0,913,44,Male,Married,Research & Development,Research Scientist,2559,Yes,Life Sciences,Travel_Rarely,9,1,3,1,3,13,0,0,8,1,8,7,7,1
0,916,28,Male,Single,Sales,Sales Executive,4908,No,Medical,Travel_Rarely,5,2,3,4,3,14,0,3,4,1,4,2,0,2
1,918,58,Male,Divorced,Research & Development,Laboratory Technician,2380,Yes,Life Sciences,Travel_Frequently,2,1,2,4,3,14,1,3,3,9,1,0,0,0
0,920,43,Female,Divorced,Research & Development,Manufacturing Director,4765,No,Life Sciences,Travel_Rarely,8,2,3,2,4,21,1,2,4,4,1,0,0,0
1,922,20,Female,Single,Sales,Sales Representative,2044,No,Medical,Travel_Rarely,2,1,2,3,3,13,0,3,2,1,2,2,0,2
1,923,21,Female,Single,Research & Development,Research Scientist,2693,No,Other,Travel_Rarely,18,1,3,4,3,19,0,3,1,1,1,0,0,0
0,924,36,Male,Married,Research & Development,Healthcare Representative,6586,Yes,Life Sciences,Travel_Rarely,14,2,3,4,3,17,1,2,17,0,16,8,4,11
0,925,47,Female,Single,Sales,Sales Representative,3294,Yes,Life Sciences,Travel_Rarely,2,1,2,4,3,18,0,3,3,1,3,2,1,2
1,926,22,Female,Married,Research & Development,Manufacturing Director,4171,Yes,Life Sciences,Travel_Rarely,3,2,3,3,3,19,1,3,4,0,3,2,0,2
1,927,41,Female,Divorced,Research & Development,Laboratory Technician,2778,Yes,Life Sciences,Travel_Rarely,2,1,1,4,3,13,1,1,10,4,7,7,1,0
0,930,28,Female,Divorced,Research & Development,Research Scientist,2377,No,Medical,Travel_Rarely,9,1,3,3,3,18,1,2,6,5,2,2,2,2
1,932,39,Male,Married,Research & Development,Laboratory Technician,2404,Yes,Medical,Travel_Rarely,6,1,3,1,4,21,0,2,8,7,2,2,2,2
0,933,27,Female,Single,Research & Development,Research Scientist,2318,No,Life Sciences,Travel_Rarely,4,1,3,3,3,19,0,2,1,1,1,1,0,0
0,934,34,Male,Divorced,Research & Development,Laboratory Technician,2008,No,Life Sciences,Travel_Rarely,10,1,3,2,3,14,2,3,1,1,1,0,1,0
0,936,42,Female,Single,Sales,Sales Executive,6244,No,Medical,Travel_Rarely,14,2,2,3,3,17,0,6,10,7,5,4,0,3
0,939,33,Male,Single,Research & Development,Research Scientist,2799,Yes,Other,Travel_Rarely,1,1,2,1,3,11,0,1,6,3,3,2,0,2
0,940,58,Female,Divorced,Research & Development,Healthcare Representative,10552,Yes,Technical Degree,Travel_Rarely,5,3,2,2,3,13,1,3,24,2,6,0,0,4
0,941,31,Male,Married,Sales,Sales Representative,2329,No,Life Sciences,Travel_Rarely,7,1,2,3,3,15,0,2,13,3,7,7,5,2
0,942,35,Female,Married,Research & Development,Healthcare Representative,4014,Yes,Life Sciences,Travel_Rarely,21,2,3,4,4,25,1,2,10,1,10,6,0,7
0,944,49,Female,Married,Research & Development,Laboratory Technician,7403,No,Other,Travel_Rarely,8,3,3,2,3,11,1,3,29,4,26,9,1,7
0,945,48,Male,Married,Research & Development,Research Scientist,2259,No,Medical,Travel_Rarely,20,1,3,3,3,17,2,2,13,4,0,0,0,0
0,947,31,Female,Married,Sales,Sales Executive,6932,No,Marketing,Non-Travel,20,2,3,3,3,13,1,2,9,1,9,8,0,0
0,949,36,Male,Single,Research & Development,Research Scientist,4678,No,Other,Travel_Rarely,7,1,3,4,3,18,0,6,8,2,6,2,0,1
0,950,38,Female,Married,Research & Development,Research Director,13582,No,Technical Degree,Travel_Rarely,1,3,3,1,3,13,1,3,15,1,15,12,5,11
0,951,32,Female,Married,Research & Development,Laboratory Technician,2332,No,Life Sciences,Non-Travel,1,1,2,2,4,20,0,3,5,6,3,0,0,2
1,952,25,Male,Married,Sales,Sales Representative,2413,Yes,Marketing,Travel_Rarely,19,1,2,2,3,18,3,2,1,1,1,0,0,0
0,954,40,Male,Divorced,Sales,Sales Executive,9705,No,Marketing,Travel_Rarely,10,3,2,2,3,12,1,2,11,2,1,0,0,0
0,956,26,Male,Single,Sales,Sales Executive,4294,No,Medical,Travel_Frequently,1,2,2,1,3,12,0,2,7,1,7,7,0,7
0,957,41,Male,Single,Research & Development,Laboratory Technician,4721,Yes,Medical,Travel_Rarely,6,1,3,1,3,13,0,3,20,2,18,13,2,17
0,958,36,Male,Single,Research & Development,Laboratory Technician,2519,No,Medical,Travel_Rarely,2,1,3,3,4,21,0,6,16,4,11,8,3,9
1,959,19,Male,Single,Sales,Sales Representative,2121,Yes,Other,Travel_Rarely,21,1,2,2,3,13,0,3,1,1,1,0,0,0
1,960,20,Male,Single,Research & Development,Laboratory Technician,2973,No,Technical Degree,Travel_Rarely,4,1,3,1,3,19,0,2,1,1,1,0,0,0
0,961,31,Female,Married,Research & Development,Healthcare Representative,5855,Yes,Medical,Travel_Rarely,12,2,3,4,3,11,2,2,10,0,9,7,8,5
0,964,40,Male,Divorced,Research & Development,Research Scientist,3617,Yes,Medical,Travel_Frequently,9,1,3,2,3,14,1,2,3,8,1,1,0,0
0,966,32,Female,Married,Research & Development,Manufacturing Director,6725,No,Medical,Travel_Rarely,3,2,3,1,3,12,1,2,8,1,8,7,6,3
1,967,36,Male,Married,Sales,Sales Executive,10325,Yes,Life Sciences,Travel_Rarely,3,3,2,4,3,11,1,6,16,1,16,7,3,7
0,969,33,Female,Single,Research & Development,Healthcare Representative,6949,No,Life Sciences,Travel_Rarely,1,2,2,4,3,14,0,3,6,0,5,0,1,4
1,970,37,Male,Married,Sales,Sales Executive,10609,No,Life Sciences,Travel_Rarely,1,3,2,3,3,11,0,2,17,5,14,1,11,7
0,972,45,Male,Married,Research & Development,Laboratory Technician,4447,No,Life Sciences,Non-Travel,4,2,3,2,3,12,0,5,9,1,9,7,0,8
0,974,29,Female,Married,Sales,Sales Representative,2157,No,Technical Degree,Travel_Frequently,20,1,3,4,3,15,1,5,3,1,3,1,0,2
0,975,35,Female,Married,Sales,Sales Executive,4601,No,Medical,Travel_Rarely,18,2,3,3,3,16,0,3,5,1,5,2,1,0
0,976,52,Male,Married,Research & Development,Manager,17099,No,Life Sciences,Travel_Rarely,1,4,3,4,3,15,1,2,26,2,9,8,7,8
1,977,58,Male,Single,Research & Development,Research Scientist,2479,No,Technical Degree,Travel_Rarely,2,1,3,3,4,24,0,4,7,4,1,0,0,0
0,981,53,Male,Divorced,Sales,Manager,14852,No,Medical,Travel_Rarely,2,4,3,3,3,13,1,3,22,6,17,13,15,2
0,982,30,Male,Divorced,Sales,Sales Executive,7264,No,Other,Travel_Rarely,8,3,3,3,3,11,1,2,10,5,8,4,7,7
0,983,38,Female,Single,Sales,Sales Executive,5666,Yes,Technical Degree,Non-Travel,10,2,3,4,3,13,0,1,6,1,5,3,1,3
0,984,35,Male,Divorced,Sales,Sales Executive,7823,No,Life Sciences,Travel_Rarely,3,3,3,4,3,13,1,2,12,6,10,9,0,8
0,985,39,Male,Single,Sales,Sales Executive,7880,No,Life Sciences,Travel_Rarely,2,3,4,3,3,18,0,3,9,0,8,7,0,7
1,986,40,Female,Single,Sales,Sales Executive,13194,Yes,Life Sciences,Non-Travel,24,4,4,2,3,16,0,2,22,4,1,0,0,0
0,987,47,Male,Divorced,Research & Development,Manufacturing Director,5067,Yes,Medical,Travel_Frequently,16,2,4,3,3,19,0,3,20,1,19,10,2,7
0,990,36,Male,Divorced,Sales,Sales Executive,5079,No,Technical Degree,Non-Travel,8,2,3,4,3,13,2,3,12,4,7,7,0,7
1,991,31,Male,Single,Research & Development,Research Scientist,2321,Yes,Medical,Non-Travel,9,1,2,1,4,22,0,0,4,0,3,2,1,2
0,992,33,Male,Single,Sales,Manager,17444,No,Life Sciences,Non-Travel,17,4,3,3,3,11,0,2,10,1,10,8,6,0
1,994,29,Female,Single,Research & Development,Research Scientist,2404,Yes,Life Sciences,Travel_Rarely,10,1,2,1,4,20,0,5,3,6,0,0,0,0
0,995,33,Female,Single,Research & Development,Research Scientist,3452,No,Life Sciences,Travel_Rarely,13,1,3,4,3,18,0,4,5,3,3,2,0,2
0,996,45,Female,Divorced,Research & Development,Laboratory Technician,2270,No,Medical,Travel_Rarely,1,1,3,4,3,14,2,2,8,3,5,3,0,2
0,997,50,Male,Divorced,Research & Development,Research Director,17399,No,Medical,Travel_Rarely,1,4,3,4,4,22,1,1,32,9,5,4,1,3
0,998,33,Female,Married,Research & Development,Healthcare Representative,5488,Yes,Other,Travel_Frequently,1,2,4,2,3,13,1,2,6,1,6,5,1,2
0,999,41,Male,Divorced,Research & Development,Research Director,19419,No,Medical,Travel_Frequently,9,5,3,3,3,17,1,2,21,2,18,16,0,11
0,1001,27,Female,Married,Research & Development,Laboratory Technician,2811,No,Technical Degree,Travel_Rarely,16,1,3,2,3,14,1,2,4,9,2,2,2,2
0,1002,45,Male,Married,Research & Development,Laboratory Technician,3633,Yes,Life Sciences,Non-Travel,23,2,3,1,3,15,1,2,9,1,9,8,0,8
0,1003,47,Female,Single,Sales,Sales Executive,4163,Yes,Life Sciences,Travel_Rarely,4,2,3,4,3,17,0,0,9,1,9,0,0,7
1,1004,30,Female,Married,Research & Development,Research Scientist,2132,Yes,Life Sciences,Travel_Rarely,22,1,3,3,3,11,0,2,7,4,5,2,0,1
